ds,HW_A,HW_A-lo-90,HW_A-hi-90,HW_M,HW_M-lo-90,HW_M-hi-90
2022-06-08,43437.81257438679,23329.60182513528,63546.02332363831,59228.70582448415,-37555.06167398553,156012.47332295383
2022-06-09,37894.600628670065,17785.102816814397,58004.09844052573,51816.83231739972,-44966.936089761715,148600.60072456114
2022-06-10,12662.248935115975,-7448.571266437633,32773.06913666958,17407.10613626291,-79376.66280411536,114190.87507664118
2022-06-11,4619.99457784034,-15492.183814052189,24732.17296973287,6377.361955769802,-90406.40737234031,103161.1312838799
2022-06-12,8249.786832851285,-11863.78602325092,28363.35968895349,11416.524337003684,-85367.24581789089,108200.29449189824
2022-06-13,7820.734734066525,-12294.269333020133,27935.738801153184,10859.468390648886,-85924.30233035167,107643.23911164945
2022-06-14,19519.37528330691,-597.097214108755,39635.84778072257,27070.679164979134,-69713.09232213243,123854.45065209069
2022-06-15,32660.51557379514,12542.53695447895,52778.49419311133,45298.6260464533,-51485.14618540302,142082.3982783096
2022-06-16,8399.858670785059,-11719.664233878662,28519.38157544878,11770.153611164635,-85013.61990245408,108553.92712478337
2022-06-17,7591.799307750747,-12529.306517222763,27712.905132724256,10680.576534384056,-86103.19741179772,107464.35048056584
2022-06-18,8679.644587998262,-11443.08326339345,28802.372439389976,12234.138523940224,-84549.63592167829,109017.91296955875
2022-06-19,6694.226168541209,-13430.163286145224,26818.61562322764,9493.610340613795,-87290.16574912837,106277.38643035597
2022-06-20,16083.540216005133,-4042.5508892335292,36209.631321243796,22675.002020589385,-74108.77448709037,119458.77852826913
2022-06-21,21724.185707392946,1596.3524343597855,41852.0189804261,30623.5698451382,-66160.20696028456,127407.34665056097
2022-06-22,35755.91255922342,15626.296131574236,55885.5289868726,50342.157211046295,-46441.61993676259,147125.9343588552
2022-06-23,7263.63728821648,-12867.80375003472,27395.07832646768,10425.512078730715,-86358.26558622513,107209.28974368655
2022-06-24,13293.97658785283,-6839.330985726581,33427.28416143224,18974.005413790415,-77809.772432569,115757.78326014982
2022-06-25,12444.50606734995,-7690.710434590346,32579.722569290247,17824.04791046666,-78959.73009755368,114607.825918487
2022-06-26,11056.469020357941,-9080.699270839017,31193.6373115549,15905.399542915704,-80878.37917627773,112689.17826210914
2022-06-27,14114.19269807346,-6024.970710686008,34253.35610683293,20288.384106648562,-76495.3947242517,117072.16293754883
2022-06-28,22226.999951706654,2085.797630131583,42368.20227328173,31847.200338392267,-64936.5786242154,128630.97930099994
2022-06-29,37616.96315240767,17473.67765628936,57760.24864852597,53753.747149978844,-43030.03202838562,150537.52632834332
2022-06-30,10338.354537277004,-9807.05886110406,30483.76793565807,15057.402953084407,-81726.37673854397,111841.1826447128
2022-07-01,12155.566998472314,-7992.0194953902355,32303.153492334863,17700.28057417779,-79083.49921634946,114484.06036470503
2022-07-02,10597.922337153519,-9551.88291040562,30747.72758471266,15515.262122281105,-81268.5177527347,112299.0419972969
2022-07-03,7772.979832494294,-12379.090291459892,27925.049956448478,11500.679527774493,-85283.10075680257,108284.45981235156
2022-07-04,9120.878901284863,-11033.50268572285,29275.260488292573,13476.266316551864,-83307.51407495202,110260.04670805574
2022-07-05,16115.459252466584,-4041.2808476794617,36272.19935261263,23591.83022098229,-73191.95021080795,120375.61065277252
2022-07-06,35265.83280335616,15106.686677104804,55424.97892960752,51194.734539160076,-45589.04609214297,147978.51517046313
2022-07-07,8481.943158528891,-11679.656969122236,28643.54328618002,12670.9486726037,-84112.83227548168,109454.72962068908
2022-07-08,10149.527473351602,-10014.575092755917,30313.63003945912,15126.441269269611,-81657.33975777775,111910.22229631696
2022-07-09,6057.925376160576,-14108.728526646119,26224.57927896727,9223.31146440408,-87560.4696430447,106007.09257185285
2022-07-10,11057.84551940467,-9111.40907894338,31227.100117752718,16534.065691118474,-80249.7158380933,113317.84722033025
2022-07-11,12955.943581870535,-7215.96153086282,33127.84869460389,19344.984027078055,-77438.7975704912,116128.7656246473
2022-07-12,19152.674265703896,-1021.9316396519389,39327.28017105973,28422.324790253948,-68361.45692117781,125206.1065016857
2022-07-13,35870.02688606656,15692.669451077374,56047.384321055746,52844.404078940664,-43939.37784545011,149628.18600333144
2022-07-14,9381.0717721583,-10799.088387618192,29561.231931934795,14256.422884570084,-82527.359492319,111040.20526145917
2022-07-15,8143.261553163396,-12039.752984055704,28326.276090382496,12479.025561185881,-84304.75688455853,109262.80800693028
2022-07-16,7175.8317920855625,-13010.089232079834,27361.75281625096,11091.644957857863,-85692.13759816973,107875.42751388546
2022-07-17,11777.54918134687,-8411.330895452664,31966.429258146403,17911.661678983073,-78872.12133757598,114695.44469554213
2022-07-18,12626.758462298603,-7565.133688331502,32818.65061292871,19212.523456760024,-77571.25962095316,115996.30653447322
2022-07-19,19915.157843058725,-279.7998574199628,40110.11554353741,30016.27562709823,-66767.5075386579,126800.05879285437
2022-07-20,32264.052232044894,12065.975051576494,52462.1294125133,48317.87313075784,-48465.91024176036,145101.65650327603
2022-07-21,11368.409882550486,-8832.84116146188,31569.66092656285,17494.300247464256,-79289.48366189592,114278.08415682444
2022-07-22,14716.819882120066,-5487.659861681999,34921.29962592213,22516.565300835777,-74267.21889579129,119300.34949746284
2022-07-23,13177.064898587027,-7030.698833208682,33384.82863038273,20280.824476082857,-76502.95992421202,117064.60887637772
2022-07-24,13847.004147077518,-6364.099312128976,34058.107606284015,21331.167861528233,-75452.61792428143,118114.95364733788
2022-07-25,16617.752429479257,-3596.7469470115757,36832.25180597009,25521.18043138686,-71262.6058872732,122304.96675004692
2022-07-26,23892.17987322971,3674.2279398932405,44110.131806566176,36443.33619170742,-60340.45028237942,133227.12266579428
2022-07-27,41887.39576510087,21665.934186450228,62108.85734375151,63381.00706297429,-33402.77975738822,160164.7938833368
2022-07-28,21187.73011032455,962.7013497764892,41412.75887087261,32550.66004303638,-64233.12709287445,129334.4471789472
2022-07-29,17571.562932763598,-2657.090993575359,37800.216859102555,27194.212640872214,-69589.57458966813,123977.99987141255
2022-07-30,29544.694530160166,9312.357007643186,49777.03205267715,45264.1124377858,-51519.67502504649,142047.8999006181
2022-07-31,24923.02648060262,4686.946485855511,45159.106475349734,38401.27880364932,-58382.50920116515,135185.0668084638
2022-08-01,22380.402041656285,2140.520253802795,42620.283829509775,34643.890440591014,-62139.89762864832,131427.67850983035
2022-08-02,40057.7209081397,19813.97756233248,60301.46425394692,61397.35352520121,-35386.434633393685,158181.1416837961
2022-08-03,50735.31346997922,30487.64835826513,70982.97858169331,77622.68584170088,-19161.102794741237,174406.47447814298
2022-08-04,27621.51525345321,7369.867725650907,47873.16278125551,42825.097398837206,-53958.69128158462,139608.88607925904
2022-08-05,25333.52278911927,5077.831753709172,45589.21382452937,39443.75672948614,-57340.03200545085,136227.54546442314
2022-08-06,19476.0843393844,-783.7117355890077,39735.88041435781,30603.771275628562,-66180.01798663996,127387.56053789708
2022-08-07,23973.822783105512,3709.8596970921208,44237.7858691189,37534.999491839684,-59248.789865932515,134318.78884961188
2022-08-08,27029.7595506187,6761.567043494699,47297.9520577427,42285.774206348775,-54498.01531742079,139069.56373011833
2022-08-09,38740.21674333399,18467.73196737454,59012.70151929345,60257.86419132769,-36525.92570125177,157041.65408390714
2022-08-10,45421.234643439275,25144.394314217556,65698.074972661,70580.10952596174,-26203.68049512751,167363.899547051
2022-08-11,22291.034594826044,2009.7749921781106,42572.29419747398,35274.764738029655,-61509.02583208206,132058.55530814137
2022-08-12,16759.334418997132,-3526.408612000665,37045.07744999493,26841.39039389881,-69942.40027089037,123625.18105868799
2022-08-13,26901.292032599493,6611.000984558559,47191.58308064043,42532.94487708146,-54250.84606840568,139316.7358225686
2022-08-14,16269.122333992338,-4025.781752551902,36564.02642053658,26207.691223960595,-70576.1003788838,122991.482826805
2022-08-15,20308.10577707405,8.52319881486983,40607.68835533323,32514.213024207136,-64269.578921241606,129298.00496965589
2022-08-16,29205.46650437227,8901.139550463198,49509.79345828135,46371.800859496274,-50411.99127822017,143155.59299721272
2022-08-17,42061.294515543894,21752.156872367545,62370.43215872024,66357.6405131022,-30426.15237150398,163141.4333977084
2022-08-18,36488.3529166026,16174.337841912817,56802.36799129238,57857.3218164153,-38926.47163189825,154641.11526472884
2022-08-19,35724.18409312416,15405.224417112451,56043.14376913587,56786.513366842264,-39997.28038680098,153570.30712048552
2022-08-20,23212.640100907793,2888.6682272825783,43536.61197453301,37406.85197365796,-59376.942189069174,134190.6461363851
2022-08-21,22061.63125881028,1732.579165888972,42390.68335173159,35685.90367353568,-61097.89111374463,132469.698460816
2022-08-22,27241.823896261223,6907.623138075123,47576.02465444732,43871.99200294461,-52911.80286532469,140655.7868712139
2022-08-23,24015.43855168941,3676.020259101486,44354.85684427734,38903.31858224072,-57880.47638243896,135687.1135469204
2022-08-24,47758.23811142409,27413.532993259596,68102.94322958859,76176.51596301184,-20607.279249534142,172960.31117555784
2022-08-25,34880.340497388206,14530.27884157819,55230.40215319822,56141.766124821756,-40642.0291799647,152925.5614296082
2022-08-26,23373.60471695721,3018.1163916949154,43729.0930422195,38138.90397820242,-58644.891513852286,134922.69947025712
2022-08-27,31083.602562309585,10722.617017219738,51444.58810739943,50384.402701835075,-46399.39319082341,147168.19859449356
2022-08-28,36036.8720677596,15670.318335080588,56403.42580043861,58297.60369736015,-38486.19232835239,155081.39972307268
2022-08-29,30019.576058037244,9647.382753816208,50391.76936225828,48904.124742768814,-47879.671465290805,145687.92095082844
2022-08-30,35242.87097188689,14864.966297187708,55620.77564658607,57270.24232179008,-39513.55418804489,154054.03883162505
2022-08-31,62968.3950892195,42584.706831343676,83352.08334709532,101227.69997354782,4443.9033039948845,198011.49664310075
2022-09-01,22192.394631900337,1802.8501656208318,42581.93909817984,36739.922898791476,-60043.874121476394,133523.71991905934
2022-09-02,24025.073419952212,3629.599708760099,44420.547131144325,39741.803182309166,-57041.99420791906,136525.6005725374
2022-09-03,23965.441998575443,3563.9655959395095,44366.91840121138,39728.27457630683,-57055.52491936171,136512.07407197537
2022-09-04,26070.521575240426,5662.968625879657,46478.074524601194,43177.65898254254,-53606.140592100906,139961.45855718598
2022-09-05,24945.670531895703,4531.966773064611,45359.374290726795,41466.98517741947,-55316.81459036257,138250.7849452015
2022-09-06,42969.381016700994,22549.451779487852,63389.31025391414,70411.71673976404,-26372.083446594843,167195.51692612295
2022-09-07,50035.38988654623,29609.160097184133,70461.61967590833,81856.45729047203,-14927.342997302723,178640.25757824676
2022-09-08,22984.28225541237,2551.6764366031275,43416.88807422161,38558.924823357345,-58224.875745483165,135342.72539219784
2022-09-09,22312.905002078747,1873.8472743296334,42751.962729827865,37555.72941966484,-59228.0715328198,134339.5303721495
2022-09-10,10961.695540350305,-9483.890376676423,31407.281457377034,19270.406500003537,-77513.3945852394,116054.20758524646
2022-09-11,26482.79911388462,6030.608327759812,46934.98990000943,44459.90957050281,-52323.891664119416,141243.71080512504
2022-09-12,14650.23607098359,-5808.636662167386,35109.108804134565,25361.607325690373,-71422.19429797825,122145.408949359
2022-09-13,25106.04680193502,4640.414647109948,45571.67895676009,42409.32159084858,-54374.48025457741,139193.12343627456
2022-09-14,30613.26988155466,10140.800435088262,51085.73932802106,51444.11107350221,-45339.690963486064,148227.91311049048
2022-09-15,18085.3580898056,-2394.0269121754827,38564.74309178668,31135.786833333183,-65648.01606760772,127919.5897342741
2022-09-16,17334.985275266543,-3151.3939385828307,37821.36448911592,29976.492953557037,-66807.31001012868,126760.29591724277
2022-09-17,10312.903845396533,-10180.548627716547,30806.356318509614,18542.68918008438,-78241.11407861803,115326.49243878681
2022-09-18,11461.483513914683,-9039.121655448243,31962.08868327761,20476.114350074382,-76307.68993067706,117259.91863082582
2022-09-19,14170.514933184038,-6337.322757542008,34678.35262391008,24979.397386301516,-71804.40709996609,121763.20187256912
2022-09-20,22464.217172347802,1949.0667484943697,42979.367596201235,38665.66979283761,-58118.134871509465,135449.47445718467
2022-09-21,32923.59018593775,12401.046432030245,53446.133939845255,55940.87827571788,-40842.92765740424,152724.68420884
2022-09-22,10622.517268878386,-9907.500795671232,31152.535333428004,19288.12075221975,-77495.68533546165,116071.92683990115
2022-09-23,9764.005852692164,-10773.567885235581,30301.57959061991,17913.314046883694,-78870.49222535765,114697.12031912504
2022-09-24,11541.518241326568,-9003.692913337502,32086.72939599064,20907.687938564715,-75876.11980016073,117691.49567729016
2022-09-25,10472.913917977228,-10080.016775865486,31025.844611819943,19182.377161320484,-77601.43163591082,115966.1859585518
2022-09-26,10053.68197026449,-10507.050762732993,30614.414703261973,18531.738649321564,-78252.0712818685,115315.54858051162
2022-09-27,18367.79721253278,-2200.8204355669004,38936.41486063246,32411.768882511307,-64372.04527107953,129195.58303610215
2022-09-28,35386.54976331483,14809.963949768888,55963.135576860775,60775.50501433409,-36008.309671937604,157559.3197006058
2022-09-29,9155.430580064785,-11429.20702208138,29740.06818221095,17167.901133009866,-79615.91414517234,113951.71641119206
2022-09-30,8546.481243542607,-12046.292141568829,29139.254628654042,16191.656409954989,-80743.72633386338,113127.03915377335
2022-10-01,9475.00954207643,-11125.983989965676,30076.003074118536,17792.25786797404,-79203.5300556235,114788.04579157158
2022-10-02,7677.943187847866,-12931.355223067969,28287.2415987637,14816.876910728954,-82289.0398377365,111922.79365919442
2022-10-03,8576.399503741095,-12041.288884334657,29194.087891816846,16369.79154429892,-81218.85052804308,113958.43361664092
2022-10-04,16191.989892154204,-4434.173936064446,36818.15372037285,29239.573826981392,-68438.00503150327,126917.15268546605
2022-10-05,21924.021336950264,1289.2962425669757,42558.74643133355,38946.55396886004,-58787.08176241559,136680.18970013567
2022-10-06,10143.8548501686,-10499.517697770096,30787.227398107294,19149.38197209865,-78842.18808968444,117140.95203388174
2022-10-07,7927.643325255976,-12724.463223316652,28579.749873828605,15441.729957397603,-82600.0701005468,113483.53001534201
2022-10-08,-735.2995000698957,-21396.226954349906,19925.62795421012,762.2895736331313,-97353.00549498366,98877.58464224992
2022-10-09,10762.847480854234,-9906.988140497288,31432.683102205756,20342.661152877343,-77960.22897766525,118645.55128341992
2022-10-10,9006.088691069093,-11672.742713293097,29684.920095431284,17400.77073481213,-80949.67718420338,115751.21865382764
2022-10-11,15922.13737875536,-4765.777777404794,36610.052534915514,29222.515932717204,-69190.3481332478,127635.3799986822
2022-10-12,26462.639683541645,5765.552455686247,47159.72691139704,47217.68569631422,-51829.54322508455,146264.914617713
2022-10-13,5243.981178499158,-15462.366790309487,25950.329147307802,11097.234055884443,-88080.3313894222,110274.79950119108
2022-10-14,7109.314344496817,-13606.383382123478,27825.01207111711,14329.159468817075,-84909.39926275585,113567.71820039
2022-10-15,7249.32780304858,-13475.8090440709,27974.46465016806,14608.306995035735,-84872.48367708936,114089.09766716082
2022-10-16,6859.852603188193,-13874.813071164943,27594.518277541327,13979.172941185503,-85588.04582841843,113546.39171078944
2022-10-17,7448.8050407832525,-13295.479509791996,28193.0895913585,15031.55096654841,-84580.82615042666,114643.92808352348
2022-10-18,13971.72887615852,-6782.264940077619,34725.72269239466,26307.159650294892,-73533.43422410665,126147.75352469644
2022-10-19,21734.582652533085,970.7888425612437,42498.37646250492,39719.79565749338,-60476.60353199886,139916.19484698563
2022-10-20,6331.489212673054,-14442.195655920523,27105.174081266632,13220.05666874126,-87095.52428860341,113535.63762608594
2022-10-21,6291.68741267423,-14491.97991440311,27075.35473975157,13188.531192969138,-87234.53606695117,113611.59845288945
2022-10-22,6590.864635963853,-14202.876882589711,27384.606154517416,13745.439144112199,-87364.18025194865,114855.05854017305
2022-10-23,10243.956630848792,-10559.951143448077,31047.86440514566,20129.61381162921,-81079.77086479185,121338.99848805027
2022-10-24,9006.387338778899,-11807.779084937054,29820.553762494852,18024.55573529995,-83263.62169136034,119312.73316196023
2022-10-25,14722.200216951835,-6102.317577391692,35546.718011295365,28017.258579492383,-73419.74454635801,129454.26170534277
2022-10-26,27450.159740610958,6615.197528784534,48285.12195243738,50197.93484488673,-51566.50831711286,151962.3780068863
2022-10-27,8038.037635589438,-12807.46236432629,28883.537635505163,16467.38131542299,-85396.72216066485,118331.48479151083
2022-10-28,4516.65256985019,-16339.47891060689,25372.78405030727,10342.697662411214,-91626.72227796068,112312.11760278311
2022-10-29,7449.171725591092,-13417.685247789963,28316.028698972146,15520.089556619501,-87035.12660166704,118075.30571490603
2022-10-30,4546.439488361439,-16331.237308332218,25424.116285055097,10461.70148049812,-92187.85821826564,113111.26117926187
2022-10-31,11133.232810364381,-9755.358456102538,32021.8240768313,22078.264675275645,-80858.71528484239,125015.24463539367
2022-11-01,11163.17671907338,-9736.42397775625,32062.777415903012,22181.906355116113,-82133.88380777514,126497.69651800736
2022-11-02,23497.28891103927,2586.5835110811204,44407.99431099743,43920.18906952429,-61317.45281805974,149157.83095710832
2022-11-03,3958.641921637971,-16963.2637644294,24880.54760770534,9555.33681083179,-96692.53777967642,115803.21140134001
2022-11-04,6671.011460431491,-14262.190402970271,27604.213323833254,14389.851490031664,-92401.3291263687,121181.03210643203
2022-11-05,6072.64197131274,-14871.952266913824,27017.236209539304,13368.153371076003,-93458.8125234648,120195.1192656168
2022-11-06,7079.96679817708,-13876.11631664199,28036.04991299615,15194.512388620218,-91795.04760616759,122184.07238340803
2022-11-07,7269.6361854057595,-13698.032610054308,28237.304980865825,15571.942440828896,-91785.96029673121,122929.84517838899
2022-11-08,14212.736183772393,-6766.615396652962,35192.08776419775,27957.654784556726,-79459.50508693469,135374.81465604814
2022-11-09,27687.02961103774,6695.897843060324,48678.16137901515,51942.8222942264,-55591.077510959105,159476.72209941188
2022-11-10,8427.765264772333,-12575.244389584881,29430.774919129548,17761.65707807478,-90509.93671489187,126033.25087104141
2022-11-11,12982.814936593484,-8032.170597182609,33997.80047036958,25941.633106067868,-82426.95176315536,134310.2179752911
2022-11-12,12302.9488710556,-8724.11082735224,33330.00856946344,24782.944667429485,-83713.40561172625,133279.29494658523
2022-11-13,8507.844013840195,-12531.388424540639,29547.07645222103,18037.630158396183,-90763.54414833916,126838.80446513151
2022-11-14,12053.100542810007,-8998.403498960346,33104.60458458036,24444.140940883626,-84887.42185552805,133775.7037372953
2022-11-15,20614.605198846577,-449.2695957444412,41678.47999343759,39843.1634443178,-69611.63107157865,149297.95796021423
2022-11-16,37614.09528478823,16537.75030399889,58690.44026557756,70367.48105813687,-39156.99200895197,179891.95412522572
2022-11-17,22317.535500885388,1228.6206186489653,43406.45038312181,43056.60545580033,-67090.93638381656,153204.14729541724
2022-11-18,12183.319629726415,-8918.265148994382,33284.90440844721,24894.85731585953,-85338.62929030822,135128.34392202727
2022-11-19,8138.749638015423,-12975.60530992597,29253.104585956815,17637.899265520402,-92669.38095708346,127945.17948812427
2022-11-20,8797.504586538675,-12329.721078961953,29924.730252039302,18875.0498843968,-91685.9729850028,129436.07275379641
2022-11-21,9805.69020696924,-11334.50699792842,30945.8874118669,20749.447139586686,-90311.87055729191,131810.7648364653
2022-11-22,16797.957198321878,-4355.312639199892,37951.22703584365,33472.403787371455,-77650.49724586318,144595.30482060608
2022-11-23,17880.28193091805,-3286.1619017278244,39046.725763563925,35500.482375227184,-75775.18036172038,146776.14511217477
2022-11-24,7100.5073138434045,-14079.212143576788,28280.2267712636,15966.631165082727,-95987.13612526175,127920.3984554272
2022-11-25,4278.108160961314,-16914.98881590474,25471.205137827368,10854.13758276858,-101276.09370419386,122984.36886973103
2022-11-26,7729.597760374367,-13476.978893495467,28936.1744142442,17198.479162696683,-95122.55419967396,129519.51252506732
2022-11-27,15704.50458355518,-5515.654165621872,36924.663332732234,31816.67553804413,-80926.63559936873,144559.98667545698
2022-11-28,4786.4230300235995,-16447.420491363002,26020.266551410197,11889.054345355875,-101862.02909931127,125640.13779002303
2022-11-29,9466.707951276705,-11780.923275668429,30714.33917822184,20515.320174905548,-93806.72569169349,134837.36604150457
2022-11-30,23318.52251291128,2057.0003927696853,44580.04463305288,45950.828349529984,-68949.50655094905,160851.163250009
2022-12-01,4198.5831044633505,-17076.933348638515,25474.09955756522,10911.80051521606,-106060.86172748037,127884.4627579125
2022-12-02,4706.836365860356,-16582.77810992327,25996.450841643982,11884.088369722409,-105806.65715526039,129574.8338947052
2022-12-03,4786.558415254742,-16517.25802071655,26090.37485122603,12066.93748855838,-106114.28183036756,130248.15680748432
2022-12-04,6163.256611837089,-15154.865967434063,27481.37919110824,14648.653407904376,-104636.96819121506,133934.2750070238
2022-12-05,11904.372009136101,-9428.161139970542,33236.90515824274,25311.52078283093,-95142.15999501987,145765.20156068174
2022-12-06,17751.68758464345,-3595.3608020702995,39098.73597135719,36171.285322506454,-84780.65593104818,157123.2265760611
2022-12-07,3371.512708091812,-17990.15582304477,24733.181239228397,9579.134459023187,-111728.9983732532,130887.26729129958
2022-12-08,3036.2319473459665,-18340.161871877157,24412.625766569094,8980.461944469664,-113632.64047135442,131593.56436029373
2022-12-09,4298.4321286463455,-17092.792356974733,25689.656614267424,11371.594682681576,-112578.58990332247,135321.7792686856
2022-12-10,3112.909166807056,-18293.25159596686,24519.069929580968,9192.054306246144,-115298.12036274065,133682.22897523292
2022-12-11,6293.100918051336,-15128.101962865698,27714.30379896837,15167.876084668236,-110012.19649952433,140347.9486688608
2022-12-12,24150.43464570692,2714.083577632784,45586.78571378105,48516.28117038321,-78411.76614561603,175444.32848638244
2022-12-13,4298.648045323787,-17152.957504729893,25750.25359537747,11510.858502646286,-116192.2291949036,139213.94620019617
2022-12-14,6382.916407154717,-15084.050143290842,27849.882957600275,15456.777600696108,-113376.13247117613,144289.68767256834
2022-12-15,5036.62009118242,-16445.814199435456,26519.054381800295,12967.491637207757,-118302.32484164207,144237.3081160576
2022-12-16,10046.655382383717,-11451.353607330202,31544.664372097635,22424.76112044557,-109406.84072980216,154256.3629706933
2022-12-17,4268.5899778942,-17245.100886755074,25782.280842543474,11594.557851684976,-120894.81637984334,144083.9320832133
2022-12-18,19835.828462724585,-1693.6516673845035,41365.30859283367,40929.50283970566,-92750.20424879501,174609.20992820634
2022-12-19,7111.972710286372,-14433.40428825912,28657.349708831865,17035.4219266311,-118012.98010418011,152083.8239574423
2022-12-20,5385.958871538904,-16175.422808636315,26947.340551714122,13813.441074992954,-121538.19245794717,149165.0746079331
2022-12-21,10316.772055440873,-11260.72232753642,31894.266438418166,23186.79791219445,-112621.7748411269,158995.3706655158
2022-12-22,19345.082100188483,-2248.633212502482,40938.797412879445,40306.98536622095,-96323.67470120163,176937.64543364354
2022-12-23,3741.126319611045,-17868.918353202716,25351.170992424806,10801.377813164523,-126176.78417280881,147779.53979913786
2022-12-24,6164.31012979916,-15462.172534800531,27790.79279439885,15446.546059392518,-121673.15580608397,152566.247924869
2022-12-25,6483.625207885233,-15159.404279172384,28126.654694942852,16095.043672953236,-121400.82090480629,153590.90825071276
2022-12-26,13185.870556906504,-8473.814780043298,34845.555893856304,28904.628304876547,-109116.2455258358,166925.5021355889
2022-12-27,10636.734957492401,-11039.715451298165,32313.185366282967,24104.60977871259,-114055.748421931,162264.96797935618
2022-12-28,21289.01024162856,-404.31465321661017,42982.33513647373,44459.49923074013,-93832.53262551164,182751.5310869919
2022-12-29,11006.56604494739,-10703.742940181379,32716.87503007616,24916.34910856281,-114177.29149104291,164009.98970816852
2022-12-30,10687.008074097856,-11040.394793307772,32414.410941503484,24357.48796389836,-114838.71189377895,163553.68782157567
2022-04-01,5362.406583310269,1591.7463328086883,9133.066833811848,5599.051005437373,-1012.9750848876929,12211.077095762437
2022-04-02,2506.702334042575,-1263.959131984495,6277.363800069645,2637.1992165284846,-3974.826873798016,9249.225306854985
2022-04-03,2773.981916996926,-996.6812785577208,6544.645112551572,2920.213100593032,-3691.8129897364192,9532.239190922483
2022-04-04,2784.7221992189,-985.9433302677062,6555.387728705507,2935.8859350561747,-3676.1401552791344,9547.912025391484
2022-04-05,2841.385119684441,-929.2834385403103,6612.053677909193,2999.537991225138,-3612.4880991127898,9611.564081563065
2022-04-06,3840.7986021998627,70.12623002961573,7611.47097437011,4047.1602907166243,-2564.8657996270485,10659.186381060297
2022-04-07,5427.151824700124,1656.4747629766903,9197.828886423558,5705.0209306156585,-907.0051597370593,12317.047020968377
2022-04-08,2688.7903645083948,-1081.8923527752372,6459.473081792026,2853.540116099333,-3758.4859742586145,9465.56620645728
2022-04-09,2903.248482131659,-867.4409471172653,6673.937911380583,3082.515700594441,-3529.5103897716735,9694.541790960557
2022-04-10,1814.959186151781,-1955.7381018641267,5585.656474167688,1946.283510788702,-4665.742579592315,8558.30960116972
2022-04-11,2272.8077874504916,-1497.8985965289403,6043.514171429923,2430.4318361849464,-4181.594254205777,9042.45792657567
2022-04-12,3973.786145809096,203.06933827677858,7744.502953341414,4217.830669953865,-2394.195420463265,10829.856760370996
2022-04-13,4415.948648140078,645.2199990750387,8186.677297205118,4686.497246514426,-1925.528843975636,11298.523337004488
2022-04-14,2654.3579203759436,-1116.3840785894631,6425.09991934135,2843.9493870343954,-3768.0767034757605,9455.97547754455
2022-04-15,2152.9520294660642,-1617.8049181521437,5923.708977084272,2320.914872545497,-4291.111217985332,8932.940963076326
2022-04-16,2699.704842324071,-1071.0687430807684,6470.47842772891,2900.615680386488,-3711.4104101848006,9512.641770957776
2022-04-17,2727.415370182528,-1043.376632520381,6498.2073728854375,2934.2646863882087,-3677.761404204149,9546.290776980566
2022-04-18,2844.9730521793163,-925.8392377065111,6615.785342065144,3062.6816248955442,-3549.3444657257564,9674.707715516844
2022-04-19,4381.442686977407,610.6081496550464,8152.277224299767,4684.758713171629,-1927.2673775379235,11296.784803881183
2022-04-20,2597.8504388935507,-1173.0083964826295,6368.709274269731,2810.987113880755,-3801.0389768686437,9423.013204630153
2022-04-21,2933.0709226237836,-837.8143517815956,6703.956197029163,3169.5200998098003,-3442.505990984911,9781.546190604511
2022-04-22,2257.9319789000083,-1512.9819658619613,6028.845923661978,2460.3920052902217,-4151.634085573776,9072.41809615422
2022-04-23,3122.3953490810513,-648.5495877103062,6893.340285872409,3379.0068982831676,-3233.019192673754,9991.03298924009
2022-04-24,4944.073361537395,1173.0950207055903,8715.0517023692,5307.349273826472,-1304.6768171631275,11919.375364816071
2022-04-25,7953.760351777218,4182.746104563365,11724.774598991069,8485.599300497308,1873.573209468369,15097.625391526246
2022-04-26,4711.043279683537,939.9905334237965,8482.096025943276,5073.638390631613,-1538.3877005417098,11685.664481804935
2022-04-27,3163.2843105720244,-607.8096177107691,6934.378238854818,3441.706386263556,-3170.3197049657483,10053.73247749286
2022-04-28,2997.1593242978574,-773.9785592889357,6768.297207884651,3270.326429705716,-3341.699661581112,9882.352520992543
2022-04-29,2447.7020847385484,-1323.4826177267723,6218.886787203869,2691.33672467216,-3920.6893667313852,9303.362816075705
2022-04-30,3440.4201067497847,-330.8143684513029,7211.654581950872,3750.616392911046,-2861.4096986497552,10362.642484471848
2022-05-01,4704.6318982105295,933.3446061452942,8475.919190275765,5097.186197977375,-1514.8398936840877,11709.212289638837
2022-05-02,3152.966453430573,-618.3767898860497,6924.309696747196,3455.132174796041,-3156.8939173003755,10067.158266892457
2022-05-03,3118.7106037040808,-652.6918154970031,6890.113022905165,3423.5620202019877,-3188.4640725240047,10035.58811292798
2022-05-04,2200.7794451610457,-1570.685464789624,5972.244355111716,2449.736873555625,-4162.289219295992,9061.762966407241
2022-05-05,2652.6808701131663,-1118.849935669703,6424.211675896036,2936.2464163044306,-3675.7796770542336,9548.272509663095
2022-05-06,3299.8230247382508,-471.77717216155224,7071.423221638053,3631.3507689182907,-2980.6753245183854,10243.376862354966
2022-05-07,3899.1840001718138,127.51082668441404,7670.857173659213,4275.16594591726,-2336.8601475978585,10887.192039432379
2022-05-08,6160.053710531728,2388.303884817174,9931.803536246282,6690.119997655472,78.09390381821868,13302.146091492725
